problem,method,c1,c2,alpha,iterations,converged,f_final,grad_norm,func_evals,time,linesearch
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.7,1.0,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0021572113037109375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.7,1.3,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0021076202392578125,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.7,1.5,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0019390583038330078,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.7,1.7,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.002062082290649414,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.7,1.9,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0024957656860351562,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.7,2.0,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0018172264099121094,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,0.1,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0021233558654785156,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,0.3,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.001979827880859375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,0.5,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.002820253372192383,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,0.7,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.002046823501586914,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,1.0,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0019378662109375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,1.3,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0018393993377685547,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,1.5,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0019021034240722656,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,1.7,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0024542808532714844,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,1.9,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0019712448120117188,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.8,2.0,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0020208358764648438,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,0.1,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0019960403442382812,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,0.3,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0017323493957519531,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,0.5,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0023970603942871094,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,0.7,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.002249479293823242,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,1.0,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0018305778503417969,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,1.3,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0017974376678466797,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,1.5,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0019404888153076172,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,1.7,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0025854110717773438,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,1.9,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.001886606216430664,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.9,2.0,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0020401477813720703,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,0.1,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.0017046928405761719,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,0.3,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.0018203258514404297,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,0.5,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.002538442611694336,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,0.7,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.0017769336700439453,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,1.0,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.0018374919891357422,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,1.3,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.0018656253814697266,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,1.5,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.004057645797729492,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,1.7,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.003770589828491211,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,1.9,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.0033147335052490234,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.01,0.99,2.0,39,True,1.8257730330314614e-15,1.206618131156304e-06,72,0.003450155258178711,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,0.1,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.003125905990600586,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,0.3,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.003615140914916992,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,0.5,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.0037899017333984375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,0.7,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.0034563541412353516,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,1.0,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.0035963058471679688,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,1.3,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.0032057762145996094,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,1.5,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.0027604103088378906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,1.7,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.0028867721557617188,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,1.9,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.0031473636627197266,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.1,2.0,40,True,3.717376806896736e-13,5.467240143962358e-07,84,0.002298593521118164,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,0.1,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.002171754837036133,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,0.3,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0022339820861816406,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,0.5,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0028731822967529297,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,0.7,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.002134084701538086,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,1.0,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.001980304718017578,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,1.3,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.002041339874267578,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,1.5,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0026226043701171875,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,1.7,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0020990371704101562,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,1.9,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.002366304397583008,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.2,2.0,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0020389556884765625,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,0.1,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0019669532775878906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,0.3,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.002640247344970703,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,0.5,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0021483898162841797,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,0.7,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0019469261169433594,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,1.0,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0019369125366210938,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,1.3,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0025391578674316406,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,1.5,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.002288818359375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,1.7,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0019474029541015625,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,1.9,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0020487308502197266,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.3,2.0,37,True,5.75384365841763e-20,1.9279214707630475e-09,79,0.0019943714141845703,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,0.1,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.002470254898071289,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,0.3,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0021753311157226562,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,0.5,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0020339488983154297,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,0.7,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0045125484466552734,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,1.0,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0024111270904541016,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,1.3,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0020744800567626953,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,1.5,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.002292156219482422,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,1.7,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0020711421966552734,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,1.9,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0027294158935546875,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.4,2.0,36,True,1.0245495422013035e-16,4.4901956615897034e-07,87,0.0023915767669677734,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,0.1,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0020732879638671875,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,0.3,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0018205642700195312,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,0.5,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0025587081909179688,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,0.7,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.001909494400024414,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,1.0,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0017981529235839844,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,1.3,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0018463134765625,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,1.5,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0018765926361083984,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,1.7,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0022504329681396484,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,1.9,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0020363330841064453,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.5,2.0,36,True,4.642339240231502e-15,1.6563156119209877e-06,69,0.0018837451934814453,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,0.1,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0016918182373046875,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,0.3,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0017080307006835938,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,0.5,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0017991065979003906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,0.7,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0021958351135253906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,1.0,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.001674652099609375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,1.3,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0020475387573242188,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,1.5,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0017321109771728516,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,1.7,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0018427371978759766,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,1.9,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.002315998077392578,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.6,2.0,34,True,1.5526258083270157e-15,1.4999007837230117e-06,65,0.0017747879028320312,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,0.1,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0019004344940185547,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,0.3,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0019404888153076172,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,0.5,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0020613670349121094,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,0.7,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0024340152740478516,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,1.0,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0019245147705078125,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,1.3,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0022873878479003906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,1.5,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0019614696502685547,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,1.7,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.002602100372314453,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,1.9,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0020825862884521484,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.7,2.0,39,True,8.16637793589274e-21,1.6642004983871627e-10,82,0.0019881725311279297,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,0.1,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0018243789672851562,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,0.3,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0022339820861816406,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,0.5,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0026433467864990234,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,0.7,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0018696784973144531,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,1.0,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0021615028381347656,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,1.3,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0018901824951171875,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,1.5,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0018475055694580078,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,1.7,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0027909278869628906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,1.9,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0019636154174804688,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.8,2.0,39,True,7.848842693939514e-16,2.580700124376313e-08,72,0.0020411014556884766,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,0.1,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0019693374633789062,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,0.3,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.002392292022705078,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,0.5,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.00196075439453125,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,0.7,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0019130706787109375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,1.0,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.005612373352050781,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,1.3,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0023005008697509766,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,1.5,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.00203704833984375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,1.7,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0020029544830322266,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,1.9,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.0019431114196777344,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.9,2.0,40,True,1.44899632457383e-17,7.890135646758944e-08,68,0.002953767776489258,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,0.1,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0018401145935058594,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,0.3,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0018448829650878906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,0.5,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0017592906951904297,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,0.7,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0018105506896972656,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,1.0,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0025491714477539062,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,1.3,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0018110275268554688,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,1.5,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0018584728240966797,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,1.7,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0018434524536132812,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,1.9,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0018341541290283203,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.05,0.99,2.0,35,True,1.3752819275032299e-13,1.4329344380575742e-06,73,0.0045146942138671875,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,0.1,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.006619453430175781,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,0.3,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0023186206817626953,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,0.5,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.002415180206298828,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,0.7,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0021588802337646484,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,1.0,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0020241737365722656,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,1.3,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0023856163024902344,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,1.5,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.00205230712890625,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,1.7,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.002026796340942383,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,1.9,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0019865036010742188,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.2,2.0,32,True,6.405370003337015e-20,1.958393463996046e-09,97,0.0020122528076171875,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,0.1,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.0023643970489501953,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,0.3,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.0021619796752929688,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,0.5,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.002173900604248047,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,0.7,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.002210378646850586,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,1.0,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.0024318695068359375,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,1.3,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.002149820327758789,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,1.5,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.0021135807037353516,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,1.7,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.002097606658935547,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,1.9,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.0021047592163085938,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.3,2.0,37,True,5.734084932470795e-20,1.9132024621738552e-09,80,0.0024094581604003906,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.4,0.1,34,True,4.6064464609809e-18,8.555911353419465e-08,75,0.002051830291748047,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.4,0.3,34,True,4.6064464609809e-18,8.555911353419465e-08,75,0.0019550323486328125,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.4,0.5,34,True,4.6064464609809e-18,8.555911353419465e-08,75,0.0019223690032958984,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.4,0.7,34,True,4.6064464609809e-18,8.555911353419465e-08,75,0.001878976821899414,Wolfe
P7_Extended_Rosenbrock_n2,L_BFGS_wolfe,0.1,0.4,1.0,34,True,4.6064464609809e-18,8.555911353419465e-08,75,0.0021364688873291016,Wolfe
